#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2014-12-09T05:26:34 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5486873a2e45	
#INFO	-out.max=unlimited	
#INFO	queryParameters=17	
#-oc.form=dec
#-out.max=unlimited
#-out.add=_Glon,_Glat
#-sort=_r
#-nav=cat:I/239&tab:{I/239/hip_main}&key:source=I/239/hip_main&HTTPPRM:&&-ref=VIZ5486873a2e45&-out.src=I/239/hip_main&Clear= Clear&-c.r=  2&-sort=_r&-order=I&-out=HIP&-out=RAhms&-out=DEdms&-out=Vmag&Vmag=<6&-out=RA(ICRS)&-out=DE(ICRS)&-out=Plx&-out=pmRA&-out=pmDE&-out=e_Plx&-out=B-V&-out=Notes&-out=HD&-meta.ucd=2&-meta=1&-meta.foot=1&-usenav=1&-bmark=POST&-out.add=_r&-out.add=_RAJ,_DEJ&-oc.form=sexa&-c.geom=r&-out.max=50&-out.form=HTML Table&undefined=CDS, France&-c.eq=J2000&-c.u=arcmin&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=I/239/hip_main
#-order=I
#-out=Vmag
#Vmag=<6
#-out=Plx
#-out=HD
#HIPep=HIPep
#Erratum=Erratum
#

#RESOURCE=yCat_1239
#Name: I/239
#Title: The Hipparcos and Tycho Catalogues (ESA 1997)
#Coosys	J2000_1991.250:	eq_FK5 J2000
#Coosys	G:	galactic
#Table	I_239_hip_main:
#Name: I/239/hip_main
#Title: The Hipparcos Main Catalogue\vizContent{timeSerie}
#Column	_Glon	(F8.4)	Galactic longitude at Epoch=J1991.25, proper motions taken into account  (computed by VizieR, not part of the original data)	[ucd=pos.galactic.lon]
#Column	_Glat	(F8.4)	Galactic latitude at Epoch=J1991.25, proper motions taken into account  (computed by VizieR, not part of the original data)	[ucd=pos.galactic.lat]
#Column	Vmag	(F5.2)	? Magnitude in Johnson V (H5)	[ucd=phot.mag;em.opt.V]
#Column	Plx	(F7.2)	? Trigonometric parallax (H11)	[ucd=pos.parallax.trig]
#Column	HD	(I6)	[1/359083]? HD number <III/135> (H71) [NULL integer written as an empty string]	[ucd=meta.id]
_Glon|_Glat|Vmag|Plx|HD
 69.4863|  0.3895| 5.62|   0.24|190603
 59.1855| -6.2303| 5.09|  20.17|190608
 95.3926| 15.6528| 5.40|  18.78|191277
 87.5615| 11.1812| 5.81|  27.43|191195
 72.8526|  2.0944| 5.38|  41.34|191026
 62.4836| -4.6453| 5.08|   6.68|190993
345.5520|-32.5705| 4.93|   2.60|190421
 41.3044|-17.2954| 5.97|  20.89|191067
329.7709|-32.4138| 3.55| 163.73|190248
110.3786| 22.5031| 4.38|   9.97|192907
 73.9148|  2.0441| 4.93|   3.79|191610
 65.7094| -3.5691| 5.51|   7.77|191747
  5.2372|-30.9227| 5.32| 165.24|191408
 41.5796|-18.0841| 3.24|  11.36|191692
 95.8278| 15.0774| 5.70|  20.54|192455
 65.7806| -3.8530| 5.51|   2.02|192004
 65.5293| -4.0730| 5.91|   2.86|192044
 30.4049|-23.5890| 5.84|  35.65|191862
 41.6466|-18.5971| 5.44|   3.67|192107
 82.7075|  6.8648| 4.80|   4.55|192514
 91.0790| 12.0577| 4.28|  21.41|192696
 94.6633| 14.1562| 5.81|   5.49|192781
 82.6757|  6.7768| 3.80|   2.41|192577
 67.6571| -3.2693| 5.19|   9.97|192518
 56.2408|-10.6137| 4.94|  21.24|192425
346.1251|-33.6015| 5.65|   3.56|191829
 74.4479|  1.1715| 4.93|  24.37|192640
 65.1876| -5.1705| 4.79|   2.72|192685
 15.6240|-29.3944| 5.73| 113.33|192310
 71.9871| -0.6839| 5.70|  10.86|192787
 83.6688|  7.0456| 3.96|   2.94|192909
 63.4691| -6.3615| 5.18|   0.75|192713
 67.1083| -4.0365| 4.50|   9.94|192806
 81.9246|  5.7962| 5.87|  28.97|192985
 64.6067| -5.9655| 5.30|   6.91|192944
 77.6669|  2.7636| 5.27|   3.26|193092
100.4600| 16.9151| 5.91|  56.92|193664
 31.0886|-24.7043| 4.30|   4.75|192876
 75.8268|  1.3194| 4.77|   0.52|193237
 21.5004|-28.3077| 5.86|   9.55|192879
 31.0968|-24.8097| 3.58|  30.01|192947
 78.0986|  2.7807| 5.83|   2.10|193322
 90.4478| 10.8415| 5.76|  11.21|193592
 75.0490|  0.6256| 5.58|  16.76|193369
 73.4018| -0.5390| 5.14|   1.63|193370
 24.4805|-27.6585| 5.28|   4.68|193150
 96.4833| 14.3640| 5.71|   8.62|193964
 55.5715|-12.6665| 5.96|  11.09|193472
102.4256| 17.7202| 5.59|   4.79|194258
 59.2635|-10.4429| 5.82|   6.83|193579
 31.1700|-25.4781| 4.77|  11.98|193432
 29.1496|-26.3700| 3.05|   9.48|193495
 98.0974| 15.1143| 5.69|   4.45|194298
 65.0906| -7.0866| 5.50|   1.81|193911
 82.6996|  5.0358| 5.58|   7.86|194152
 78.1486|  1.8671| 2.23|   2.14|194093
358.7462|-34.1268| 5.60|  13.35|193571
 78.8379|  2.2242| 5.95|   3.81|194193
 48.7507|-17.6289| 5.30|  13.23|194013
 76.0365|  0.0349| 5.87|   3.65|194335
 71.7189| -3.0181| 4.43|  12.77|194317
358.3382|-34.4363| 5.64|   8.80|193807
 14.5537|-32.0148| 5.86|   6.03|194215
340.9046|-35.1931| 1.94|  17.80|193924
 63.0249| -9.4816| 5.68|   6.00|194577
 86.1404|  6.3961| 5.73|  26.56|195068
 26.2182|-29.0760| 5.08|   4.90|194636
 77.2598| -0.0238| 5.63|  12.07|195050
114.4104| 23.3577| 5.38|   7.15|196787
 26.7963|-29.2702| 4.77|  33.04|194943
 75.8533| -1.4690| 5.90|   1.93|195324
 70.9129| -5.0356| 4.01|   4.30|195295
 91.8915|  9.9207| 5.89|   3.64|195554
114.1152| 23.1609| 5.96|  15.88|196925
 97.7592| 13.7948| 4.21|  24.04|195725
 41.9660|-23.0979| 4.91|  17.08|195135
 26.0768|-29.7808| 5.94|  13.65|195094
 86.0735|  5.7434| 4.94|   3.75|195556
 86.4134|  5.7336| 5.44|   8.07|195774
108.4315| 20.0387| 5.18|   7.82|196502
 35.4538|-26.8666| 5.66|  41.26|195564
 55.4186|-16.5929| 4.03|   9.09|195810
312.4222|-30.6916| 5.76|   6.19|193721
 75.4277| -2.9262| 4.61|   3.51|196093
 84.6235|  3.8919| 5.78|   6.78|196178
355.9951|-36.4484| 5.12|  15.10|195569
 57.0227|-15.7983| 5.39|  18.85|195943
 58.6337|-15.1574| 4.64|  14.36|196180
336.0358|-36.0906| 4.75|  36.27|195627
 43.2115|-24.4900| 4.91|   1.48|196321
 68.7260| -8.6963| 5.59|  10.68|196504
 58.8810|-15.6502| 3.64|  33.49|196524
352.5666|-37.2083| 3.11|  32.21|196171
334.8291|-36.1847| 4.86|  16.73|195961
 56.1307|-17.4965| 5.42|  18.40|196544
311.9888|-30.7522| 5.89|   5.13|194612
 44.8117|-24.1392| 4.31|   8.50|196574
 64.5946|-12.0541| 4.81|  15.27|196724
 67.0031|-10.3470| 5.06|   6.61|196740
 66.6523|-10.6130| 5.91|   1.65|196753
 57.9457|-16.6063| 5.69|   2.50|196725
 72.1165| -6.7250| 5.68|   8.44|196852
 60.1619|-15.2527| 5.99|   2.51|196775
 55.1817|-18.4746| 5.07|  33.27|196755
 30.9400|-30.4958| 5.24|   1.86|196662
 46.4686|-23.5830| 5.15|  13.33|196758
 60.3035|-15.3203| 3.77|  13.55|196867
335.9735|-36.6371| 5.11|  41.33|196378
 27.5733|-31.8658| 5.15|   4.32|196777
 82.6928|  1.0780| 5.97|   6.93|197139
  9.8500|-36.2273| 5.47|  13.64|196737
 29.8199|-31.2288| 5.79|   9.90|196857
 73.9642| -5.8817| 5.53|   4.05|197177
 12.1299|-36.0726| 5.75|   7.78|196917
 84.2847|  1.9975| 1.25|   1.01|197345
 81.5290| -0.2642| 5.68|   3.13|197392
328.3886|-35.5797| 5.14|   3.88|196519
317.5078|-32.7819| 5.99|   9.68|196051
 88.3715|  4.9944| 5.41|   3.53|197511
115.7300| 23.4647| 5.75|   9.11|199095
101.7167| 14.6820| 5.59|  23.49|197950
 60.1357|-16.5543| 4.43|  16.03|197461
346.6907|-38.1622| 4.51|  41.38|197157
 93.4715|  8.4964| 5.91|   3.38|197939
 68.8206|-10.8143| 4.92|   8.94|197752
328.9625|-36.0087| 3.42|  23.71|197051
 97.8666| 11.6425| 3.41|  69.73|198149
 94.4298|  9.0560| 4.52|  36.87|198084
 73.3049| -7.6315| 4.22|  15.84|197912
 20.0042|-35.5006| 4.13|  68.16|197692
 24.3767|-34.3753| 5.91|  12.09|197725
 75.9502| -5.7152| 2.48|  45.26|197989
  2.9128|-38.2908| 5.48|  10.19|197630
 61.4925|-16.5756| 5.15|  31.69|197963
 61.4942|-16.5777| 4.27|  32.14|197964
 76.3943| -5.6213| 4.93|   8.18|198134
 78.0844| -4.3377| 4.53|   3.71|198183
114.0100| 22.2659| 5.36|   8.12|199437
 37.6807|-30.1048| 3.78|  14.21|198001
 42.2427|-28.0854| 4.43|   7.33|198026
 52.7768|-22.4959| 5.57|   6.35|198069
 86.9695|  2.7191| 5.60|   6.06|198345
356.8297|-39.0262| 5.11|  24.35|197937
 85.7535|  1.4900| 4.81|   1.45|198478
 19.6461|-36.3355| 5.86|   3.58|198174
325.7691|-35.7002| 5.41|  10.70|197635
353.9476|-39.2382| 4.90|   8.06|198048
  9.8803|-38.2637| 4.89|   8.57|198232
 84.2890|  0.0340| 5.06|  23.67|198639
 34.8249|-32.0710| 5.87|  13.06|198431
  4.6778|-39.0599| 5.52|   5.20|198357
 42.1335|-29.1780| 5.99|  16.97|198571
 72.1324|-10.1518| 5.66|   1.95|198726
346.9811|-39.3370| 5.06|   5.75|198308
333.3181|-37.6242| 5.67|  13.67|198160
 18.4639|-37.1832| 4.12|   5.19|198542
 71.3054|-10.9829| 4.56|  15.06|198809
 42.3506|-29.2791| 5.55|   4.33|198667
 38.8431|-30.9819| 4.73|  21.01|198743
 84.9035| -0.1935| 4.80|   6.51|199081
 85.5202|  0.3074| 5.48|   4.38|199098
  2.2987|-39.7561| 5.34|   7.92|198716
 76.5443| -7.2941| 5.47|   5.35|199101
 72.4121|-10.8040| 5.03|   4.41|199169
110.1443| 19.3533| 5.99|   7.51|200039
 29.3269|-35.0595| 5.78|   8.25|199012
338.1578|-38.8526| 3.67|   5.41|198700
 60.7700|-19.7365| 5.19|   6.88|199253
 59.7781|-20.4159| 5.54|  16.35|199254
 87.5108|  1.4153| 5.68|   0.35|199478
 90.1000|  3.4845| 5.83|  18.75|199611
 88.9313|  2.4908| 5.92|   2.56|199612
 85.6967| -0.2996| 5.96|   0.83|199579
 19.5853|-38.0952| 5.70|  47.61|199260
 38.6334|-32.2373| 5.49|   5.42|199345
 82.9090| -2.8228| 3.94|   9.17|199629
 31.7840|-35.0031| 5.89|  17.58|199443
 68.3571|-15.0401| 5.30|   8.21|199697
 85.5546| -0.8298| 5.55|  12.32|199870
 58.6916|-21.9749| 5.51|  13.68|199665
 90.1114|  3.0606| 5.59|   2.58|199955
 33.6398|-34.6325| 5.95|  11.83|199603
 52.8650|-25.7832| 5.30|  16.59|199766
 97.0609|  8.7930| 5.54|   5.56|200205
 88.0295|  0.9707| 4.74|   2.90|200120
 55.9755|-24.2031| 5.98|  13.85|199942
347.2485|-40.7446| 5.76|  35.07|199623
 66.2340|-17.2943| 5.69|   5.47|200044
 87.1548| -0.1028| 5.38|   2.39|200310
 12.3428|-40.3420| 4.67|  14.59|199951
 95.1769|  6.7163| 5.83|   4.47|200614
  4.1498|-41.3544| 5.93|  15.21|200073
  4.0260|-41.4624| 5.32|  28.32|200163
 92.7804|  4.3047| 5.93|   8.05|200817
 43.6630|-32.0431| 5.53|   6.03|200496
 28.0510|-37.8603| 4.82|  20.64|200499
 54.8281|-26.2603| 5.63|   4.74|200644
315.9595|-33.6503| 5.13|  22.07|199532
 85.9294| -2.0779| 3.72|   2.77|200905
342.5791|-40.9621| 5.17|   9.35|200365
 55.3838|-26.1841| 5.94|  27.06|200790
112.4001| 20.1894| 5.91|   7.91|201908
 31.3128|-37.2882| 4.08|  20.61|200761
 15.3501|-40.9460| 5.69|   9.83|200718
106.9456| 15.9531| 5.88|  20.36|201636
 12.4714|-41.4229| 5.20|   9.22|200763
  0.3728|-42.2530| 5.55|   3.50|200702
 76.5487|-10.7824| 5.77|   1.72|201078
 88.8845|  0.2021| 4.56|   3.32|201251
 82.3070| -5.8159| 5.20| 287.13|201091
 21.9752|-40.0061| 4.49|   6.24|200914
330.8092|-39.0409| 5.75|   6.67|200751
 26.8352|-39.2144| 5.30|  17.06|201184
 76.1077|-11.7742| 5.60|   7.35|201433
303.9053|-27.7134| 5.45|  12.07|177482
320.0020|-35.6137| 5.67|  53.38|200525
 38.4467|-35.7743| 4.50|  19.93|201381
 93.6351|  3.7776| 5.75|   7.57|201834
 59.9331|-24.7627| 4.70|  28.38|201601
 98.5202|  7.9852| 5.64|   0.36|202214
  1.9268|-43.3265| 5.83|  30.90|201647
 76.7539|-12.4521| 3.21|  21.62|202109
  3.0942|-43.4601| 5.25|  29.96|201772
 19.0627|-41.9819| 5.41|   8.33|201901
  7.2222|-43.3369| 5.97|   9.67|201852
323.2663|-37.1867| 5.06|   3.67|201371
 60.4933|-25.6551| 4.47|  54.11|202275
 82.8527| -7.4326| 3.74|  47.80|202444
 28.1871|-40.6091| 5.17|   4.72|202320
111.8505| 19.0602| 5.92|   3.90|203399
 34.8586|-38.6941| 5.31|   5.19|202369
344.1109|-42.7604| 5.73|   8.22|202103
 56.3751|-28.7132| 3.92|  17.51|202447
 84.1943| -6.8723| 4.22|   0.72|202850
 80.9766|-10.0526| 4.41|   3.62|202904
 13.2020|-43.8056| 4.71|  19.76|202627
 31.7281|-40.2290| 5.40|   5.63|202671
 47.0753|-34.4711| 5.83|   3.33|202753
 87.6101| -3.8410| 5.04|  -0.05|203064
100.9986|  9.1721| 2.45|  66.84|203280
 62.2740|-25.7897| 5.97|   2.60|202951
 98.1837|  6.3567| 5.51|   0.89|203338
 83.6217| -7.9501| 5.89|   0.93|203156
102.7378| 10.6889| 5.19|   3.02|203467
 91.7007| -0.0615| 5.75|   6.08|203245
343.6859|-43.3195| 4.39|  33.58|202730
  1.1868|-44.9506| 4.80|  17.49|203006
 73.1034|-18.0620| 5.58|  11.63|203344
 47.4723|-35.1140| 5.87|   9.69|203222
 59.1926|-28.5463| 5.81|   3.08|203291
 91.9048| -0.4381| 5.68|   9.93|203644
 70.0500|-20.9240| 4.08|  21.19|203504
 33.6249|-40.7689| 4.28|  15.13|203387
 58.9978|-29.2308| 5.16|   9.06|203562
 42.5594|-37.8088| 5.99|   4.53|203525
 26.3062|-42.8535| 5.63|   4.89|203475
 73.8986|-18.2727| 5.70|  18.05|203803
 28.7751|-42.5640| 5.38|  14.31|203638
 38.6306|-39.6444| 5.48|  20.80|203705
  0.8891|-45.6373| 5.76|   7.04|203585
 75.4574|-17.0795| 5.67|  14.84|203925
114.9812| 21.0306| 5.97|   9.18|205072
 42.3999|-38.5044| 5.71|  11.82|203875
 49.1864|-35.5054| 5.48|   7.99|203926
 90.4244| -2.7337| 5.59|  29.14|204153
 83.3947| -9.9588| 5.93|   1.18|204172
  5.4497|-46.0142| 5.64|  11.82|203949
328.1544|-40.2912| 4.21| 108.50|203608
 26.9782|-43.5887| 3.77|   8.19|204075
 92.0858| -1.3891| 5.29|   8.37|204411
358.6485|-46.0586| 5.50|  18.57|204018
 28.6322|-43.3558| 5.78|   7.05|204139
 83.9425| -9.8612| 5.30|   1.84|204403
 77.0419|-16.5953| 5.39|  17.96|204414
104.7603| 11.4309| 5.42|   4.23|204770
 80.5339|-13.4407| 5.75|  22.41|204485
107.5392| 14.0261| 3.23|   5.48|205021
 27.9704|-43.8671| 4.50|  18.18|204381
323.2237|-38.6528| 5.47|   8.23|203881
 73.0920|-20.5393| 5.84|   5.41|204585
 90.8152| -3.3498| 5.22|  14.58|204771
 74.3879|-19.7042| 4.52|   7.37|204724
100.5455|  6.6218| 5.53|   1.36|205139
 48.0228|-37.8790| 2.90|   5.33|204867
  0.5595|-47.0775| 5.29|   8.51|204783
 11.1813|-46.9854| 5.97|   7.92|204854
 93.5899| -1.2362| 5.77|   6.86|205314
355.1649|-46.9927| 5.57|   5.24|204960
 90.7421| -4.5794| 3.98|  26.20|205435
 86.0111| -9.8546| 4.87|  12.76|205512
 30.8767|-44.6962| 5.70|  36.86|205289
 50.3541|-37.8595| 5.79|   7.39|205423
 90.8620| -4.9836| 5.96|   5.28|205730
 22.6066|-46.6433| 5.73|  18.57|205471
 87.6175| -8.7609| 5.04|  15.79|205835
 31.9422|-44.9905| 4.51|   4.92|205637
 46.4499|-40.3461| 4.68|  18.26|205767
 72.3396|-23.9879| 5.46|  10.15|205852
102.2713|  7.2469| 4.76|   0.72|206165
 60.7631|-32.9588| 5.66|  18.74|205924
 99.2904|  3.7383| 5.74|   2.78|206267
 73.3137|-23.5519| 5.77|  25.57|206043
 57.5366|-35.2781| 5.10|  13.55|206067
 35.9980|-44.6726| 3.69|  23.48|206088
 90.0040| -7.0413| 5.09|   8.06|206330
314.2893|-35.1891| 3.73|  47.22|205478
 39.5534|-43.9691| 5.16|  30.73|206301
108.8790| 13.8180| 4.55|  18.55|206952
 27.2101|-47.2211| 5.24|  13.18|206356
 85.0053|-13.0577| 5.98|   1.63|206570
 95.4810| -1.3009| 4.69|   1.94|206672
 57.0489|-36.3685| 5.66|   2.06|206445
 61.3587|-33.7462| 5.30|   6.25|206487
 88.8409| -8.9557| 5.73|   8.76|206644
 33.3783|-46.0303| 4.72|  11.22|206453
109.6487| 14.5030| 5.18|  13.19|207130
 39.3155|-44.4507| 5.88|   7.97|206561
 88.9969| -8.9875| 5.51|   5.55|206749
 87.1139|-11.1812| 5.69|  11.97|206774
100.5952|  4.3150| 4.23|   0.62|206936
 38.9963|-44.8010| 5.96|  19.08|206677
 80.5849|-18.3398| 4.49|  44.64|206826
 65.5709|-31.4575| 2.38|   4.85|206778
 71.9769|-26.5052| 4.34|   3.62|206859
 69.8592|-28.2687| 5.96|  54.37|206860
 78.4102|-20.6657| 4.14|  28.34|206901
103.1363|  6.9949| 5.94|   1.62|207198
 12.8756|-49.5523| 4.35|  15.93|206742
 46.1722|-42.5099| 5.10|   4.08|206834
102.3099|  5.9342| 4.25|   0.64|207260
 76.6433|-22.8296| 5.29|   2.89|207089
 43.6410|-43.9076| 5.57|  11.10|207052
 94.8324| -3.2189| 4.23|   2.82|207330
 37.6012|-46.0124| 2.85|  84.58|207098
 59.3844|-36.5565| 5.63|   6.98|207203
102.2159|  5.4525| 5.53|   6.98|207528
 16.2399|-49.9396| 5.02|   9.63|207155
350.8793|-49.1059| 5.57|  63.95|207129
 82.5666|-18.1230| 5.07|  10.78|207650
327.4022|-42.7983| 5.62|   9.77|207229
 72.9741|-27.5162| 5.34|  29.91|207652
321.7963|-40.2334| 5.52|   5.84|207241
309.0210|-32.1325| 5.27|   7.49|206240
 75.2520|-25.9570| 5.78|   5.58|207840
 99.5673|  1.2875| 5.70|   5.07|208095
 82.0511|-19.5378| 5.52|  36.15|207978
 80.1007|-21.7545| 5.09|   6.37|208057
 41.8861|-46.3505| 5.08|  36.15|207958
 75.5145|-26.4073| 5.69|  14.18|208108
  6.1068|-51.4724| 3.00|  16.07|207971
 53.3244|-41.9904| 5.71|  11.22|208111
100.3876|  1.6751| 5.74|   1.29|208501
330.3923|-44.7122| 5.92|  21.49|207964
105.8868|  8.4495| 5.84|   2.71|208682
  6.2545|-51.9640| 5.45|  10.35|208321
104.9191|  7.0461| 5.11|   0.39|208816
 69.9633|-32.3157| 5.54|   7.41|208565
339.1079|-48.1226| 4.40|  17.65|208450
104.5446|  6.1596| 5.96|   2.54|209112
111.1668| 14.3755| 5.04|  26.67|209369
  4.3387|-52.4714| 5.50|   8.29|208737
 20.6971|-52.4450| 5.43|   3.22|209014
 59.9516|-40.5709| 5.60|   4.93|209128
 71.6835|-32.3197| 5.61|  14.30|209166
 67.4327|-35.6718| 5.65|   5.35|209167
 98.9077| -1.8916| 5.79|   3.08|209419
102.0052|  2.1834| 5.55|   0.70|209481
 94.0789| -8.5780| 5.57|   6.16|209515
314.5417|-36.9495| 5.94|  16.20|208741
 52.4129|-45.1115| 5.55|  12.02|209396
336.2074|-48.0391| 4.69| 275.76|209100
 57.4374|-42.6680| 4.74|   8.56|209409
 70.6571|-33.9204| 5.83|   6.03|209459
106.1566|  7.3662| 4.26|  32.07|209790
105.2562|  6.1518| 5.26|   7.27|209772
 23.5791|-53.0060| 5.97|   2.89|209522
 59.0965|-42.2233| 5.29|  14.10|209625
105.1593|  5.8071| 5.27|  10.25|209960
104.8706|  5.3906| 5.07|   0.60|209975
 82.8474|-22.9767| 5.75|   8.22|209761
 84.4935|-21.2655| 5.69|  10.71|209833
 65.3684|-38.6365| 4.86|  12.38|209747
 59.9287|-42.0660| 2.95|   4.30|209750
332.2589|-46.9630| 5.62|   6.34|209529
 94.7431| -8.6143| 5.09|   5.27|209945
  2.2158|-53.6744| 4.47|  13.20|209688
 43.5053|-49.3692| 4.29|  18.90|209819
 82.2594|-24.2581| 3.77|  85.06|210027
 78.0618|-28.7713| 5.74|  16.39|210074
 79.7998|-27.1548| 5.79|   4.67|210129
349.9992|-52.4736| 1.73|  32.16|209952
 13.3443|-54.4568| 4.50|  25.01|210049
 11.5287|-54.4815| 4.99|   6.18|210066
 37.1509|-51.7625| 5.80|   0.48|210191
 87.9244|-18.4526| 5.58|  11.51|210354
111.2778| 13.2338| 4.79|   8.64|210807
 11.5779|-54.7916| 5.37|  15.35|210271
 88.0610|-18.5448| 4.28|  12.96|210459
 14.1233|-54.8132| 4.94|  53.36|210302
 67.4163|-38.7165| 3.52|  33.77|210418
 56.5077|-45.3669| 5.98|  11.57|210434
 72.3916|-35.0235| 5.78|   5.22|210502
 47.3655|-49.2312| 5.43|   5.81|210424
110.0016| 11.4094| 5.52|  30.61|210884
103.0624|  1.6653| 3.39|   4.49|210745
 98.8626| -4.4030| 5.38|  18.24|210715
103.8280|  2.6108| 5.05|   1.98|210839
102.3875|  0.4751| 5.24|  27.03|210855
 76.2936|-32.0210| 5.93|  17.88|210702
104.6518|  3.6764| 5.37|   8.74|210939
 82.9690|-25.3005| 5.97|   1.07|210762
106.1373|  5.7309| 5.76|   3.77|211029
 89.4548|-17.7571| 5.34|  12.74|210889
120.2170| 24.1020| 5.27|  12.75|212710
 85.7458|-22.6445| 5.87|  13.08|211006
 26.9804|-54.7023| 5.58|  14.78|210848
 96.1216| -9.0682| 5.53|  13.00|211096
 92.7624|-13.7531| 4.50|   5.79|211073
 33.8341|-53.7796| 5.33|  11.59|210960
 22.5820|-55.2852| 5.45|   6.42|210934
 94.8125|-11.2012| 5.72|  11.67|211211
102.8651|  0.3950| 4.18|  38.86|211336
358.6512|-55.1643| 4.79|  12.44|211088
 91.9256|-15.5907| 4.14|   5.20|211388
103.1230|  0.4343| 5.88|   4.48|211554
358.1142|-55.2583| 5.11|  13.61|211202
 46.7245|-51.1582| 5.34|   6.74|211361
 53.5073|-48.6246| 4.17|  17.04|211391
 51.8954|-49.3027| 5.80|   9.28|211392
 56.5364|-47.3454| 5.75|   9.56|211434
312.5611|-36.5856| 5.49|  26.00|210853
106.4110|  4.9564| 5.75|   4.73|211833
339.0141|-51.3870| 5.36|  73.47|211415
330.2214|-47.9633| 2.87|  16.42|211416
 46.4471|-51.8541| 5.96|   9.21|211676
310.0355|-34.4970| 5.09|  12.15|210967
 54.1497|-49.3448| 5.35|   4.39|211838
 69.3012|-40.8567| 5.37|   3.55|211924
 97.7929| -8.8630| 4.55|   6.40|212120
 87.0291|-23.8832| 4.78|   5.37|212097
 75.2670|-36.4342| 4.82|   3.36|212076
 33.8370|-55.5566| 5.12|  17.81|212010
 62.1793|-45.8419| 3.86|  20.67|212061
350.2740|-55.2348| 5.62|  24.62|212132
 28.5332|-56.7801| 5.53|  12.00|212271
 55.6592|-49.6863| 5.92|   7.10|212320
101.2538| -4.3061| 4.42|  19.21|212496
 58.7220|-48.4404| 5.79|   7.69|212404
 47.1171|-53.1321| 5.76|   6.01|212430
 99.8984| -6.7107| 4.55|   1.54|212593
316.8340|-40.6728| 5.28|  34.60|211998
332.6031|-50.0393| 5.31|  48.81|212330
318.5058|-41.9947| 5.78|  19.75|212211
 66.0067|-44.7394| 4.80|   2.96|212571
111.4512| 11.2147| 5.47|   6.27|213022
 42.5529|-54.9792| 5.55|  49.80|212697
 69.3849|-42.9298| 5.76|  25.34|212754
116.0017| 17.9133| 5.83|  15.98|213403
108.4991|  6.3878| 5.52|   1.29|213087
323.8736|-45.8666| 4.51|  12.21|212581
 69.9751|-42.9389| 4.78|  20.39|212943
321.1112|-44.2620| 5.56|  22.96|212728
  1.7034|-58.0415| 5.47|  12.42|212953
 65.3539|-46.3309| 3.65|  31.53|213051
 74.3857|-39.9672| 5.60|   5.63|213119
 87.5747|-26.1718| 5.79|   2.97|213179
105.1943|  0.5306| 4.07|   3.32|213306
353.7728|-57.0544| 3.97|  11.03|213009
 99.6633| -8.6508| 4.34|   2.80|213310
353.2790|-57.0591| 4.12|  10.04|213080
 24.6876|-58.5828| 5.95|  23.76|213135
116.1594| 17.8612| 5.45|  13.75|213798
 70.2236|-43.4984| 5.51|  18.93|213235
 91.3314|-21.4829| 5.64|   8.01|213323
 97.3639|-12.6423| 4.52|   2.38|213420
 52.4930|-53.0504| 4.82|  12.29|213320
101.2593| -6.5979| 3.76|  31.86|213558
 14.5942|-59.3171| 4.29|  21.99|213398
305.6094|-30.4080| 5.76|   9.88|211539
114.8237| 15.5964| 5.70|   4.43|214035
 95.8689|-15.6776| 5.88|   5.19|213660
326.5770|-48.2995| 4.91|  11.96|213442
104.8002| -1.3177| 5.72|   9.60|213930
 64.8924|-48.3356| 5.88|   7.35|213789
 37.0807|-58.1991| 5.21|  43.97|213845
 66.8425|-47.6112| 4.04|  17.77|213998
 31.0998|-59.2969| 5.97|   9.66|213986
113.6403| 13.2701| 5.08|  17.70|214470
 96.3756|-16.1461| 5.73|   5.10|214167
 15.9415|-60.3991| 5.82|  10.45|214122
358.2670|-59.2617| 5.85|  14.86|214150
114.6338| 14.7083| 5.80|   5.23|214710
102.7333| -5.9910| 4.64|  18.95|214454
 62.6822|-50.7530| 5.04|  13.92|214376
105.4757| -1.5060| 5.11|   7.59|214665
108.7912|  4.4195| 5.19|  10.20|214734
 13.0274|-60.8410| 5.66|   7.50|214484
 84.8377|-33.3668| 5.84|   8.55|214567
 96.6509|-16.9833| 4.89|   3.08|214680
104.2510| -4.2008| 5.94|   9.49|214878
 18.0195|-61.1976| 5.88|   5.08|214690
 99.5634|-12.5743| 4.50|  10.81|214868
 25.4866|-60.9741| 4.18|   4.38|214748
331.0706|-51.9709| 5.98|   2.66|214632
 81.6780|-37.6514| 5.72|  30.49|214850
 78.8586|-40.6620| 3.41|  15.64|214923
 97.6520|-16.1818| 5.25|   2.34|214993
 98.3546|-15.0441| 5.93|  10.08|215030
 91.7107|-25.5888| 4.80|  10.70|214994
 81.9167|-37.8354| 5.92|  12.22|214995
345.7287|-57.7988| 5.99|  42.47|214953
346.2672|-57.9538| 2.07|  19.17|214952
 92.4958|-24.9534| 2.93|  15.18|215182
355.9935|-60.1985| 4.84|  14.71|215104
 41.8800|-59.5221| 4.68|   6.73|215167
 97.7142|-17.0901| 5.93|   5.04|215359
 98.9118|-15.0368| 5.11|  11.89|215373
